Date;Month;Year;Material Supplier;Product Code;Machine;Inspection Type;Defect Type;Defect Mode ;Cause;Type of Cause;Number of Repairs;Inspector;Shift
15/12/2025;Dec;2025;Supplier_1;Product_23;Machine_E;First ;Visual;PM;Mold;Dirty Mold;2;Inspector_1;Midnight_Shift
16/12/2025;Dec;2025;Supplier_2;Product_12;Machine_A;In-process;Dimension;AOS;Machine;Setup and Adjustment Machine;6;Inspector_7;Morning_Shift
16/12/2025;Dec;2025;Supplier_1;Product_23;Machine_E;In-process;Dimension;COS;Machine;Setup and Adjustment Machine;4;Inspector_7;Morning_Shift
16/12/2025;Dec;2025;Supplier_1;Product_23;Machine_E;In-process;Dimension;AOS;Machine;Setup and Adjustment Machine;6;Inspector_7;Morning_Shift
17/12/2025;Dec;2025;Supplier_3;Product_4;Machine_B;First ;Visual;PU;Mold;Mold Failures;10;Inspector_5;Morning_Shift
18/12/2025;Dec;2025;Supplier_2;Product_8;Machine_A;First ;Visual;SR;Mold;Dirty Mold;2;Inspector_7;Morning_Shift
05/01/2026;Jan;2026;Supplier_1;Product_23;Machine_C;First ;Visual;DT;Mold;Mold Failures;10;Inspector_1;Morning_Shift
05/01/2026;Jan;2026;Supplier_1;Product_23;Machine_C;First ;Dimension;JOS;Machine;Setup and Adjustment Machine;3;Inspector_5;Morning_Shift
05/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;First ;Visual;DT;Mold;Dirty Mold;10;Inspector_5;Morning_Shift
05/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;First ;Visual;DT;Mold;Dirty Mold;8;Inspector_5;Morning_Shift
05/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;First ;Visual;DT;Mold;Dirty Mold;7;Inspector_5;Morning_Shift
05/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;First ;Visual;DT;Mold;Dirty Mold;9;Inspector_5;Morning_Shift
06/01/2026;Jan;2026;Supplier_1;Product_23;Machine_C;In-process;Visual;PU;Machine;Setup and Adjustment Machine;3;Inspector_1;Morning_Shift
06/01/2026;Jan;2026;Supplier_1;Product_10;Machine_D;First ;Dimension;JOS;Machine;Setup and Adjustment Machine;4;Inspector_5;Morning_Shift
06/01/2026;Jan;2026;Supplier_1;Product_10;Machine_D;First ;Dimension;JOS;Mold;Mold Failures;1;Inspector_5;Morning_Shift
06/01/2026;Jan;2026;Supplier_1;Product_23;Machine_C;First ;Dimension;JOS;Mold;Setup and Adjustment Machine;4;Inspector_8;Afternoon_Shift
01/06/2026;Jan;2026;Supplier_1;Product_23;Machine_C;First ;Visual;SR;Machine;Dirty Mold;5;Inspector_9;Midnight_Shift
06/01/2026;Jan;2026;Supplier_1;Product_10;Machine_D;First ;Visual;DM;Mold;Dirty Mold;1;Inspector_3;Midnight_Shift
07/01/2026;Jan;2026;Supplier_1;Product_10;Machine_D;First ;Dimension;JOS;Machine;Setup and Adjustment Machine;3;Inspector_5;Morning_Shift
07/01/2026;Jan;2026;Supplier_1;Product_10;Machine_D;First ;Dimension;JOS;Mold;Mold Failures;1;Inspector_5;Morning_Shift
07/01/2026;Jan;2026;Supplier_1;Product_9;Machine_E;First ;Visual;MR;Mold;Dirty Mold;1;Inspector_5;Morning_Shift
07/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;In-process;Visual;MR;Machine;Setup and Adjustment Machine;7;Inspector_6;Afternoon_Shift
07/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;In-process;Visual;MR;Machine;Setup and Adjustment Machine;6;Inspector_3;Midnight_Shift
08/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;In-process;Visual;MR;Mold;Setup and Adjustment Machine;5;Inspector_7;Midnight_Shift
08/01/2026;Jan;2026;Supplier_2;Product_20;Machine_C;In-process;Visual;SR;Mold;Dirty Mold;4;Inspector_7;Midnight_Shift
09/01/2026;Jan;2026;Supplier_2;Product_17;Machine_D;First ;Visual;SR;Mold;Dirty Mold;4;Inspector_2;Afternoon_Shift
09/01/2026;Jan;2026;Supplier_2;Product_17;Machine_D;First ;Visual;PM;Mold;Dirty Mold;4;Inspector_2;Afternoon_Shift
09/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;First ;Visual;DM;Mold;Dirty Mold;6;Inspector_3;Midnight_Shift
09/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_3;Midnight_Shift
09/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;First ;Visual;MR;Machine;Setup and Adjustment Machine;6;Inspector_3;Midnight_Shift
09/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;First ;Visual;SR;Mold;Dirty Mold;6;Inspector_3;Midnight_Shift
10/01/2026;Jan;2026;Supplier_2;Product_15;Machine_C;First ;Visual;SR;Mold;Dirty Mold;1;Inspector_1;Morning_Shift
10/01/2026;Jan;2026;Supplier_3;Product_4;Machine_B;In-process;Dimension;AOS;Machine;Setup and Adjustment Machine;6;Inspector_5;Morning_Shift
